update,global_step,lr,pg_loss,v_loss,entropy,approx_kl,clipfrac,recent_return_mean,recent_return_std,best_return,sps,elapsed_sec
1,1000,0.00025,-0.03194194659590721,0.09017511457204819,1.7326143980026245,0.034683916717767715,0.6850000228732824,,,-1000000000.0,352,2.8401217460632324
2,2000,0.00025,0.02917172946035862,0.07467477768659592,1.7025481462478638,0.024696767330169678,0.548250017222017,,,-1000000000.0,352,5.669896841049194
3,3000,0.00025,0.05877557024359703,0.06098342314362526,1.6845954656600952,0.044560160487890244,0.34700001683086157,,,-1000000000.0,359,8.33702278137207
4,4000,0.00025,0.059095438569784164,0.05077946558594704,1.6642190217971802,0.025958428159356117,0.3297500110929832,,,-1000000000.0,355,11.260010480880737
5,5000,0.00025,-0.009614490903913975,0.03508204221725464,1.6826229095458984,0.005322824697941542,0.29300001496449113,,,-1000000000.0,358,13.951541185379028
6,6000,0.00025,0.09204993396997452,0.04599177837371826,1.6634392738342285,0.02690175361931324,0.3122500185854733,,,-1000000000.0,360,16.658257961273193
7,7000,0.00025,-0.0343732088804245,0.02442922070622444,1.6411052942276,0.020147236064076424,0.2932500117458403,-21.0,0.0,-21.0,359,19.469167709350586
8,8000,0.00025,-0.062045637518167496,0.03741109371185303,1.6218394041061401,0.014065785333514214,0.19475000991951674,-20.714285714285715,0.45175395145262565,-20.0,359,22.27497124671936
9,9000,0.00025,0.03655368462204933,0.0329284593462944,1.5371885299682617,0.014544445089995861,0.24050001412979327,-20.5,0.7071067811865476,-19.0,357,25.16810154914856
10,10000,0.00025,-0.05592489615082741,0.03449476882815361,1.4782346487045288,0.01224405039101839,0.2247500125085935,-20.5,0.7071067811865476,-19.0,359,27.84121084213257
11,11000,0.00025,-0.08420182019472122,0.013788523152470589,1.4916841983795166,0.009363039396703243,0.1310000077355653,-20.5,0.7071067811865476,-19.0,360,30.537983179092407
12,12000,0.00025,0.08507683128118515,0.015792999416589737,1.4738364219665527,0.007797011639922857,0.2045000106736552,-20.5,0.7071067811865476,-19.0,360,33.2772650718689
13,13000,0.00025,-0.07904843240976334,0.008276751264929771,1.4812873601913452,0.007799102924764156,0.10575000417884439,-20.5,0.7071067811865476,-19.0,361,35.970580101013184
14,14000,0.00025,0.0627266988158226,0.02536981925368309,1.5522066354751587,0.008273077197372913,0.18600000720471144,-20.666666666666668,0.6236095644623236,-19.0,362,38.65588116645813
15,15000,0.00025,-0.024382514879107475,0.029261019080877304,1.5334522724151611,0.015945008024573326,0.19775001090602018,-20.6,0.7118052168020874,-19.0,362,41.34674429893494
16,16000,0.00025,-0.0007551155285909772,0.006783648394048214,1.5187609195709229,0.008964070118963718,0.10950000266893767,-20.5,0.7905694150420949,-19.0,363,43.97070574760437
17,17000,0.00025,0.03909396752715111,0.004588930867612362,1.475545048713684,0.019045686349272728,0.11725000524893403,-20.5,0.7905694150420949,-19.0,365,46.56306195259094
18,18000,0.00025,-0.05869573354721069,0.039008334279060364,1.4809317588806152,0.00535940658301115,0.16375000757398084,-20.5,0.7905694150420949,-19.0,365,49.19577145576477
19,19000,0.00025,0.01394809503108263,0.004306817892938852,1.560402274131775,0.01041022315621376,0.15225000618374906,-20.5,0.7905694150420949,-19.0,366,51.85116219520569
20,20000,0.00025,0.02564246952533722,0.029440755024552345,1.590214729309082,0.012279542163014412,0.10875000443775207,-20.6,0.7348469228349533,-19.0,365,54.70508623123169
21,21000,0.00025,0.039494838565588,0.02996751293540001,1.6156580448150635,0.014527218416333199,0.14125000656349584,-20.6,0.7348469228349533,-19.0,365,57.38398003578186
22,22000,0.00025,-0.08965110778808594,0.01350222434848547,1.6133230924606323,0.006743377074599266,0.09125000284984708,-20.6,0.7348469228349533,-19.0,366,60.100690603256226
23,23000,0.00025,0.1086854413151741,0.017917299643158913,1.6120588779449463,0.01295217964798212,0.17925000749528408,-20.6,0.7348469228349533,-19.0,367,62.65909743309021
24,24000,0.00025,0.03683595359325409,0.016835080459713936,1.6090425252914429,0.009844053536653519,0.1342500050086528,-20.6,0.7348469228349533,-19.0,367,65.27226424217224
25,25000,0.00025,-0.026859529316425323,0.025188930332660675,1.6078985929489136,0.009824979119002819,0.16550000850111246,-20.6,0.7348469228349533,-19.0,368,67.92109394073486
26,26000,0.00025,-0.05354557931423187,0.04105900973081589,1.5881749391555786,0.007429259829223156,0.09600000432692468,-20.65,0.7262919523166974,-19.0,368,70.55437564849854
27,27000,0.00025,-0.00690030911937356,0.04722191020846367,1.563124656677246,0.005421252455562353,0.11925000342307612,-20.7,0.714142842854285,-19.0,368,73.19541215896606
28,28000,0.00025,0.032595567405223846,0.045381441712379456,1.5352845191955566,0.010236850939691067,0.1400000072317198,-20.75,0.6224949798994366,-19.0,369,75.81411409378052
29,29000,0.00025,0.03727136552333832,0.022546544671058655,1.4925134181976318,0.009377913549542427,0.2047500113840215,-20.65,0.6538348415311009,-19.0,369,78.48074436187744
30,30000,0.00025,-0.017980225384235382,0.030108213424682617,1.514457106590271,0.013361198827624321,0.11200000505778007,-20.6,0.6633249580710799,-19.0,369,81.11737513542175
31,31000,0.00025,0.03632284700870514,0.026957020163536072,1.440073847770691,0.007431997451931238,0.08050000490038656,-20.6,0.6633249580710799,-19.0,370,83.72307276725769
32,32000,0.00025,-0.007716095540672541,0.021515944972634315,1.351629376411438,0.021361757069826126,0.13675000774674118,-20.6,0.6633249580710799,-19.0,370,86.31449866294861
33,33000,0.00025,-0.04397337883710861,0.02382855862379074,1.4586107730865479,0.01831047236919403,0.27025001402944326,-20.7,0.5567764362830022,-19.0,371,88.93202376365662
34,34000,0.00025,-0.023051967844367027,0.020180625841021538,1.3630027770996094,0.008031983859837055,0.1347500077681616,-20.65,0.5722761571129799,-19.0,371,91.5223650932312
35,35000,0.00025,-0.0665007084608078,0.02409530058503151,1.3175565004348755,0.013538146391510963,0.2527500125579536,-20.75,0.4330127018922193,-19.0,371,94.21175956726074
36,36000,0.00025,0.0330655500292778,0.024058915674686432,1.3248234987258911,0.005641729570925236,0.06425000226590782,-20.75,0.4330127018922193,-19.0,371,96.92084813117981
37,37000,0.00025,-0.0050370763055980206,0.035813942551612854,1.325528860092163,0.016034116968512535,0.21600001069600694,-20.7,0.45825756949558394,-19.0,371,99.57689642906189
38,38000,0.00025,0.033899154514074326,0.018356433138251305,1.1447482109069824,0.021940575912594795,0.1305000060237944,-20.7,0.45825756949558394,-19.0,371,102.24102735519409
39,39000,0.00025,0.031918734312057495,0.01994185894727707,1.2185078859329224,0.00996897742152214,0.09725000493926927,-20.7,0.45825756949558394,-19.0,371,104.86941051483154
40,40000,0.00025,-0.03134545311331749,0.021418588235974312,1.2725189924240112,0.01474042609333992,0.18700000731041655,-20.7,0.45825756949558405,-19.0,371,107.53506851196289
41,41000,0.00025,0.019478803500533104,0.01228288933634758,1.2781816720962524,0.010176150128245354,0.10775000537978485,-20.7,0.45825756949558405,-19.0,372,110.21249794960022
42,42000,0.00025,0.0004928054986521602,0.03408058360219002,1.2412900924682617,0.016272185370326042,0.19750000766362064,-20.65,0.4769696007084729,-19.0,372,112.90254807472229
43,43000,0.00025,0.045746829360723495,0.01664038933813572,1.184961199760437,0.010138474404811859,0.11200000438839197,-20.65,0.4769696007084729,-19.0,372,115.55315804481506
44,44000,0.00025,0.06084299832582474,0.03527300804853439,1.1327991485595703,0.017300406470894814,0.13275000592693686,-20.65,0.4769696007084729,-19.0,372,118.19981288909912
45,45000,0.00025,-0.16069650650024414,0.031976811587810516,1.0809733867645264,0.007537088822573423,0.13275000592693686,-20.7,0.45825756949558405,-19.0,372,120.8125376701355
46,46000,0.00025,0.018736355006694794,0.021112242713570595,1.0528165102005005,0.004988919477909803,0.08025000197812915,-20.75,0.4330127018922193,-19.0,372,123.38503408432007
47,47000,0.00025,-0.05280688405036926,0.04503396153450012,0.981242835521698,0.00499304523691535,0.07725000378559344,-20.75,0.4330127018922193,-19.0,372,126.02126407623291
48,48000,0.00025,-0.023283399641513824,0.027989523485302925,0.939936101436615,0.00945291481912136,0.08025000186171383,-20.8,0.39999999999999997,-19.0,373,128.61594080924988
49,49000,0.00025,-0.06693437695503235,0.034435372799634933,0.9572100639343262,0.007000325713306665,0.10675000387709588,-20.75,0.4330127018922193,-19.0,373,131.2217571735382
50,50000,0.00025,0.0004499378555919975,0.00990246795117855,0.9893175363540649,0.00970062892884016,0.0745000031311065,-20.75,0.4330127018922193,-19.0,373,133.79044342041016
51,51000,0.00025,-0.00223803729750216,0.014594334177672863,0.8921319842338562,0.004899196792393923,0.07200000339071266,-20.8,0.39999999999999997,-19.0,374,136.34492921829224
52,52000,0.00025,-0.02581802010536194,0.02235119603574276,0.7871996760368347,0.032332222908735275,0.10300000535789877,-20.8,0.39999999999999997,-19.0,374,138.91556358337402
53,53000,0.00025,-0.11743643879890442,0.028588179498910904,0.7957758903503418,0.0133386654779315,0.12275000556837767,-20.8,0.39999999999999997,-19.0,374,141.50729513168335
54,54000,0.00025,-0.05121616646647453,0.03817058727145195,0.9077174663543701,0.006042210850864649,0.10025000444147736,-20.8,0.39999999999999997,-19.0,374,144.1355335712433
55,55000,0.00025,0.0214754156768322,0.03303627297282219,0.7362775802612305,0.021822871640324593,0.22525000991299748,-20.85,0.3570714214271425,-19.0,374,146.81460213661194
56,56000,0.00025,-0.03916467726230621,0.04811739921569824,0.7965598106384277,0.011090933345258236,0.15650000656023622,-20.85,0.3570714214271425,-19.0,374,149.4325499534607
57,57000,0.00025,-0.07194613665342331,0.013742019422352314,0.8390582799911499,0.005847669672220945,0.0520000031683594,-20.85,0.3570714214271425,-19.0,374,152.00851893424988
58,58000,0.00025,0.04680491238832474,0.018526650965213776,0.74290531873703,0.008285841904580593,0.08750000386498868,-20.85,0.3570714214271425,-19.0,375,154.58564805984497
59,59000,0.00025,0.03147710859775543,0.023967580869793892,0.7510188817977905,0.009767420589923859,0.05375000252388418,-20.85,0.3570714214271425,-19.0,375,157.18152570724487
60,60000,0.00025,-0.043454792350530624,0.020286859944462776,0.8342776894569397,0.0042235455475747585,0.061000002664513886,-20.85,0.3570714214271425,-19.0,375,159.77129220962524
61,61000,0.00025,0.0350586362183094,0.03548477217555046,0.7727640867233276,0.018796095624566078,0.12050000578165054,-20.7,0.5567764362830022,-19.0,375,162.38589882850647
62,62000,0.00025,-0.05898350104689598,0.027847379446029663,0.7444195747375488,0.005466771312057972,0.023250000667758286,-20.7,0.5567764362830022,-19.0,375,164.96405267715454
63,63000,0.00025,0.03651488199830055,0.015964621677994728,0.7713558673858643,0.004829844925552607,0.09125000447966158,-20.7,0.5567764362830022,-19.0,375,167.5704300403595
