update,global_step,lr,pg_loss,v_loss,entropy,approx_kl,clipfrac,recent_return_mean,recent_return_std,best_return,sps,elapsed_sec
65,65000,0.001,-0.025595147162675858,0.030336124822497368,0.9095169901847839,0.003517318982630968,0.06675000287941657,-20.55,0.49749371855331004,-19.0,739,87.84279251098633
66,66000,0.001,-0.03143053874373436,0.026875559240579605,0.8551231026649475,0.005968189332634211,0.0995000048133079,-20.55,0.49749371855331004,-19.0,739,89.19346237182617
67,67000,0.001,0.010321998968720436,0.05516359210014343,0.9056047201156616,0.017801102250814438,0.08575000381097198,-20.55,0.49749371855331004,-19.0,740,90.50987935066223
68,68000,0.001,-0.08741606771945953,0.0331818163394928,0.9431345462799072,0.004819040652364492,0.126000004587695,-20.55,0.49749371855331004,-19.0,740,91.82942008972168
69,69000,0.001,-0.07155638188123703,0.026682911440730095,0.9351520538330078,0.004805285483598709,0.1522500056307763,-20.55,0.49749371855331004,-19.0,740,93.16087818145752
70,70000,0.001,-0.029068615287542343,0.055716149508953094,0.8962539434432983,0.0038141864351928234,0.1292500062554609,-20.5,0.5,-19.0,740,94.50057673454285
71,71000,0.001,0.022480016574263573,0.021014945581555367,0.8559727072715759,0.01048362534493208,0.08300000274903141,-20.25,1.299038105676658,-15.0,740,95.92666292190552
72,72000,0.001,0.015567518770694733,0.055634334683418274,1.1276042461395264,0.011663651093840599,0.13600000645965338,-20.25,1.299038105676658,-15.0,740,97.23618030548096
73,73000,0.001,0.004159626085311174,0.01327088288962841,1.1587499380111694,0.007004425395280123,0.07450000406242907,-20.25,1.299038105676658,-15.0,740,98.565274477005
74,74000,0.001,-0.08120735734701157,0.0182846300303936,1.1843825578689575,0.0037319923285394907,0.09875000396277755,-20.25,1.299038105676658,-15.0,740,99.90531635284424
75,75000,0.001,0.011824410408735275,0.02577202022075653,1.1158852577209473,0.0023831743746995926,0.06850000331178308,-20.25,1.299038105676658,-15.0,740,101.24779915809631
76,76000,0.001,-0.046196628361940384,0.028843309730291367,1.0702356100082397,0.004173997323960066,0.06300000203191303,-20.25,1.299038105676658,-15.0,740,102.57026672363281
77,77000,0.001,0.02205716073513031,0.020333928987383842,1.1703674793243408,0.010471112094819546,0.09125000308267772,-20.25,1.299038105676658,-15.0,740,103.919766664505
78,78000,0.001,-0.0408942885696888,0.018452581018209457,1.1495754718780518,0.009175930172204971,0.05925000293063931,-20.3,1.3076696830622023,-15.0,740,105.33391809463501
79,79000,0.001,0.02401643805205822,0.03051513433456421,1.1171355247497559,0.009112730622291565,0.11200000531971455,-20.3,1.3076696830622023,-15.0,740,106.74056577682495
80,80000,0.001,-0.037943124771118164,0.0446527823805809,0.9810054302215576,0.021427467465400696,0.10850000390200876,-20.3,1.3076696830622023,-15.0,740,108.08964729309082
81,81000,0.001,0.023456284776329994,0.019954903051257133,1.0572009086608887,0.002248093020170927,0.09700000440352596,-20.3,1.3076696830622023,-15.0,739,109.46017742156982
82,82000,0.001,-0.035031937062740326,0.044496119022369385,1.1037136316299438,0.0034008233342319727,0.04400000174064189,-20.3,1.3076696830622023,-15.0,739,110.83961081504822
83,83000,0.001,0.07535316795110703,0.029972586780786514,1.1130925416946411,0.0041185724548995495,0.048500001430511475,-20.3,1.3076696830622023,-15.0,739,112.21207332611084
84,84000,0.001,-0.024028070271015167,0.050312235951423645,1.2365206480026245,0.003971937112510204,0.11975000621168874,-20.25,1.299038105676658,-15.0,739,113.60295629501343
85,85000,0.001,-0.0407373383641243,0.034227464348077774,1.190334439277649,0.0016498208278790116,0.04425000204355456,-20.25,1.299038105676658,-15.0,739,114.95374011993408
86,86000,0.001,-0.017867447808384895,0.032546862959861755,1.304432988166809,0.014041858725249767,0.09150000306544825,-20.25,1.299038105676658,-15.0,739,116.30224466323853
87,87000,0.001,-0.14244037866592407,0.02967166155576706,1.3121740818023682,0.004126416984945536,0.0917500036302954,-20.25,1.299038105676658,-15.0,739,117.63501167297363
88,88000,0.001,-0.016076192259788513,0.010812893509864807,1.2563183307647705,0.016908202320337296,0.13750000775326043,-20.25,1.299038105676658,-15.0,739,118.97536110877991
89,89000,0.001,-0.0380985327064991,0.04012126103043556,1.3263652324676514,0.006156882271170616,0.14750000622007065,-20.4,0.5830951894845301,-15.0,739,120.32364273071289
90,90000,0.001,-0.08739827573299408,0.04560947045683861,1.343705177307129,0.007741435430943966,0.09200000471901149,-20.45,0.5894913061275798,-15.0,739,121.63098573684692
91,91000,0.001,-0.06573174893856049,0.029175931587815285,1.253980278968811,0.011900946497917175,0.08300000263261609,-20.45,0.5894913061275798,-15.0,739,122.97885584831238
92,92000,0.001,-0.07393034547567368,0.022080780938267708,1.2611911296844482,0.005657805595546961,0.08600000478327274,-20.45,0.5894913061275798,-15.0,739,124.34474968910217
93,93000,0.001,-0.061247508972883224,0.019703833386301994,1.268938660621643,0.005789236165583134,0.07325000237324275,-20.45,0.5894913061275798,-15.0,740,125.65170073509216
94,94000,0.001,0.08250321447849274,0.024422163143754005,1.3245925903320312,0.021227693185210228,0.17650000596768223,-20.45,0.5894913061275798,-15.0,740,126.98131108283997
95,95000,0.001,0.04654454439878464,0.041729461401700974,1.2709263563156128,0.005140902940183878,0.08100000460399315,-20.4,0.5830951894845301,-15.0,740,128.32463932037354
96,96000,0.001,-0.018738936632871628,0.03053709864616394,1.2445156574249268,0.013785691000521183,0.16875000903382897,-20.3,0.6403124237432849,-15.0,740,129.72715854644775
97,97000,0.001,0.042105600237846375,0.043582767248153687,1.2691330909729004,0.0058299400843679905,0.15800000471062958,-20.25,0.698212002188447,-15.0,739,131.10418963432312
98,98000,0.001,-0.04679941013455391,0.029894543811678886,1.2595350742340088,0.006236592773348093,0.152500010386575,-20.25,0.698212002188447,-15.0,739,132.45441222190857
99,99000,0.001,-0.026622101664543152,0.04180598631501198,1.2456505298614502,0.006040490232408047,0.16075000606360845,-20.25,0.698212002188447,-15.0,740,133.77139568328857
100,100000,0.001,0.031147880479693413,0.04793315380811691,1.240452527999878,0.003947393968701363,0.1842500095954165,-20.3,0.714142842854285,-15.0,740,135.1324212551117
101,101000,0.001,-0.055195532739162445,0.05202110856771469,1.24912691116333,0.015731094405055046,0.16800000701914541,-20.05,1.16081867662439,-15.0,740,136.44419813156128
102,102000,0.001,0.005453122314065695,0.03539431840181351,1.2016053199768066,0.014418612234294415,0.13050000541261397,-20.05,1.16081867662439,-15.0,740,137.80722618103027
103,103000,0.001,0.004167670849710703,0.05118364095687866,1.1780829429626465,0.005970399361103773,0.09950000440585427,-20.1,1.1789826122551597,-15.0,740,139.15482544898987
104,104000,0.001,0.041578952223062515,0.048219241201877594,1.1255483627319336,0.0037168862763792276,0.030250001698732376,-20.1,1.1789826122551597,-15.0,740,140.50522685050964
105,105000,0.001,0.06409773230552673,0.047552913427352905,1.0371428728103638,0.012820536270737648,0.14850000711157918,-20.1,1.1789826122551597,-15.0,739,141.89260172843933
106,106000,0.001,-0.014639656990766525,0.04541891813278198,1.0927571058273315,0.013518786057829857,0.11200000520329922,-20.05,1.2031209415515967,-15.0,740,143.2141363620758
107,107000,0.001,0.007778881583362818,0.06484028697013855,1.2144272327423096,0.03279811143875122,0.17675000740564428,-19.95,1.3592277219068187,-15.0,740,144.56900072097778
108,108000,0.001,0.02458825334906578,0.0734863132238388,1.124188780784607,0.019511142745614052,0.2302500130608678,-19.85,1.4239030865898141,-15.0,739,146.03213739395142
109,109000,0.001,0.007840815931558609,0.05001676082611084,1.054874300956726,0.030074847862124443,0.15625000651925802,-19.85,1.4239030865898141,-15.0,739,147.41755533218384
110,110000,0.001,-0.012073785997927189,0.031081924214959145,0.9984084963798523,0.013957948423922062,0.15550000494113192,-19.85,1.4239030865898141,-15.0,739,148.75609707832336
111,111000,0.001,0.032214224338531494,0.040674373507499695,1.0771318674087524,0.02330026775598526,0.20575000904500484,-19.85,1.4239030865898141,-15.0,739,150.10136437416077
112,112000,0.001,0.03890421614050865,0.03202223777770996,1.0508531332015991,0.019148454070091248,0.15750000689877197,-19.65,1.5256146302392357,-15.0,739,151.46513652801514
113,113000,0.001,0.001167657901532948,0.05575048178434372,1.0946846008300781,0.017878573387861252,0.16900000616442412,-19.5,1.6278820596099706,-15.0,739,152.81030869483948
114,114000,0.001,0.006218580529093742,0.05376415327191353,1.1193532943725586,0.011915755458176136,0.08100000314880162,-19.45,1.5960889699512368,-15.0,739,154.24398756027222
115,115000,0.001,-0.03958803042769432,0.04621358588337898,1.043692946434021,0.00559015991166234,0.1175000062212348,-19.5,1.5968719422671311,-15.0,738,155.61630082130432
116,116000,0.001,0.06547084450721741,0.057863183319568634,1.190826177597046,0.007931089028716087,0.10100000406964682,-19.5,1.5968719422671311,-15.0,739,156.93923997879028
117,117000,0.001,0.006428802851587534,0.058521416038274765,1.1552034616470337,0.026562141254544258,0.14750000447384082,-19.35,1.5898113095584647,-15.0,739,158.2524688243866
118,118000,0.001,0.02902866154909134,0.04693789780139923,1.2465490102767944,0.01053969468921423,0.23525000968948007,-19.35,1.5898113095584647,-15.0,739,159.57715487480164
119,119000,0.001,0.03462062403559685,0.04329690709710121,1.3118093013763428,0.010219091549515724,0.08800000220071524,-19.35,1.5898113095584647,-15.0,739,160.92244863510132
120,120000,0.001,-0.026203297078609467,0.03828488290309906,1.4017277956008911,0.00818113423883915,0.17225000960752368,-19.2,1.5033296378372907,-15.0,739,162.3308928012848
121,121000,0.001,-0.041637569665908813,0.04476748779416084,1.3155488967895508,0.02039247192442417,0.17725000740028918,-19.2,1.5033296378372907,-15.0,739,163.68001627922058
122,122000,0.001,0.006417362485080957,0.04302060231566429,1.3962644338607788,0.010389890521764755,0.1330000062007457,-19.25,1.5451537140362444,-15.0,739,165.02278423309326
123,123000,0.001,-0.017411230131983757,0.0254588071256876,1.399121880531311,0.007522115018218756,0.14100000722100958,-19.1,1.6093476939431082,-15.0,739,166.4264144897461
124,124000,0.001,0.12297274172306061,0.040816500782966614,1.3410016298294067,0.011760728433728218,0.18300000950694084,-18.85,1.5898113095584647,-15.0,738,167.7948808670044
125,125000,0.001,-0.1279257833957672,0.07602652162313461,1.2567918300628662,0.008787347003817558,0.13050000520888716,-18.95,1.6575584454250776,-15.0,738,169.15010237693787
126,126000,0.001,-0.059107422828674316,0.040452342480421066,1.2600537538528442,0.014478779397904873,0.11875000604777597,-18.95,1.6575584454250776,-15.0,739,170.45424151420593
127,127000,0.001,-0.03981981799006462,0.0355268195271492,1.291666030883789,0.010968536138534546,0.09150000428780913,-19.1,1.6093476939431082,-15.0,739,171.79265475273132
128,128000,0.001,0.08913647383451462,0.051000118255615234,1.3122425079345703,0.014966621994972229,0.1745000088121742,-19.0,1.5491933384829668,-15.0,739,173.14124655723572
129,129000,0.001,-0.09931731969118118,0.061787333339452744,1.332669973373413,0.010221880860626698,0.1425000056042336,-19.0,1.5491933384829668,-15.0,739,174.47533130645752
130,130000,0.001,-0.11529013514518738,0.030551152303814888,1.314189076423645,0.008978046476840973,0.1445000076200813,-18.95,1.4991664350564948,-15.0,739,175.8369324207306
131,131000,0.001,-0.022054757922887802,0.04717132821679115,1.34162437915802,0.008770778775215149,0.09500000381376594,-18.95,1.4991664350564948,-15.0,739,177.18449568748474
132,132000,0.001,-0.11061450839042664,0.02579573728144169,1.3504148721694946,0.0075331502594053745,0.17050000626477413,-19.25,1.3369741957120937,-15.0,739,178.575293302536
133,133000,0.001,0.0008989486959762871,0.02415602281689644,1.2699593305587769,0.009385906159877777,0.10475000544101931,-19.25,1.3369741957120937,-15.0,739,179.94140887260437
134,134000,0.001,-0.06652122735977173,0.05114949867129326,1.3049861192703247,0.012557782232761383,0.23850001022219658,-19.25,1.3369741957120937,-15.0,739,181.28491020202637
135,135000,0.001,-0.008199658244848251,0.04638668894767761,1.331000566482544,0.014759078621864319,0.1605000067211222,-19.25,1.3369741957120937,-15.0,739,182.6773521900177
136,136000,0.001,-0.011781364679336548,0.04890497028827667,1.369022011756897,0.00981387123465538,0.16775000980123878,-19.25,1.3369741957120937,-15.0,739,184.02680659294128
137,137000,0.001,0.044841863214969635,0.043639156967401505,1.411426305770874,0.016549330204725266,0.1960000095423311,-19.25,1.3369741957120937,-15.0,738,185.39452075958252
138,138000,0.001,-0.04260921850800514,0.07621122896671295,1.3732378482818604,0.020539581775665283,0.17625000909902155,-19.15,1.3518505834595778,-15.0,738,186.79222655296326
139,139000,0.001,0.021365338936448097,0.04475557059049606,1.302392601966858,0.005614054389297962,0.13350000616628677,-19.0,1.4142135623730951,-15.0,738,188.16956639289856
140,140000,0.001,0.08328795433044434,0.03778801113367081,1.3680530786514282,0.013630962930619717,0.12800000607967377,-19.1,1.4106735979665883,-15.0,738,189.52202224731445
141,141000,0.001,-0.08493533730506897,0.06703054904937744,1.2571196556091309,0.01568491756916046,0.12925000465475023,-19.0,1.3416407864998738,-15.0,738,190.87879347801208
142,142000,0.001,0.0016372414538636804,0.02739695832133293,1.3002898693084717,0.0053302510641515255,0.10875000432133675,-18.95,1.3592277219068185,-15.0,738,192.23081994056702
143,143000,0.001,-0.05190114676952362,0.031155580654740334,1.2611114978790283,0.017904961481690407,0.15400000609224662,-18.95,1.3592277219068185,-15.0,738,193.5982015132904
144,144000,0.001,0.06857648491859436,0.03106248565018177,1.3180991411209106,0.016925152391195297,0.14775000629015267,-19.15,1.0136567466356647,-15.0,738,194.9440016746521
145,145000,0.001,0.05094829201698303,0.05979672446846962,1.3474527597427368,0.013895075768232346,0.14375000610016286,-19.15,1.0136567466356647,-15.0,738,196.2904245853424
146,146000,0.001,-0.04704568162560463,0.06934453547000885,1.297308325767517,0.01431745383888483,0.13600000689621083,-19.2,1.0295630140987,-15.0,738,197.6532166004181
147,147000,0.001,0.01329077035188675,0.036948464810848236,1.2681297063827515,0.010004444979131222,0.10950000520097092,-19.2,1.0295630140987,-15.0,738,198.9710178375244
148,148000,0.001,-0.024429509416222572,0.036822929978370667,1.2492032051086426,0.008476675488054752,0.10700000345241278,-19.25,0.82915619758885,-15.0,738,200.31949853897095
149,149000,0.001,-0.0696079432964325,0.043601032346487045,1.2864609956741333,0.007528035435825586,0.09600000537466258,-19.1,1.0908712114635715,-15.0,738,201.75383234024048
150,150000,0.001,-0.005812412593513727,0.050890542566776276,1.2854994535446167,0.010607211850583553,0.17125000793021172,-19.05,1.0712142642814275,-15.0,738,203.0568015575409
151,151000,0.001,-0.1537453532218933,0.054779235273599625,1.2405142784118652,0.0250539593398571,0.20325001096352935,-19.1,1.0908712114635715,-15.0,738,204.36054801940918
152,152000,0.001,0.01177847757935524,0.06343115121126175,1.2282779216766357,0.004419086966663599,0.1057500038004946,-19.05,1.0712142642814277,-15.0,738,205.7145984172821
153,153000,0.001,-0.013919400051236153,0.05632492154836655,1.1978123188018799,0.017155708745121956,0.16175000672228634,-19.05,1.0712142642814277,-15.0,738,207.05661177635193
154,154000,0.001,0.05101854354143143,0.04030049219727516,1.2144066095352173,0.028447125107049942,0.12625000465777703,-19.05,1.0712142642814275,-15.0,738,208.4064826965332
155,155000,0.001,0.08994763344526291,0.04166581109166145,1.202072024345398,0.008245588280260563,0.13150000508176163,-19.1,1.1357816691600549,-15.0,738,209.8434739112854
156,156000,0.001,-0.03544653579592705,0.04612095281481743,1.2512683868408203,0.007150682155042887,0.08775000448804349,-19.1,1.1357816691600549,-15.0,738,211.19761276245117
157,157000,0.001,-0.04819276183843613,0.04582276567816734,1.2469851970672607,0.006806200370192528,0.10075000437791459,-19.25,1.1346805717910218,-15.0,738,212.53951597213745
158,158000,0.001,-0.027699124068021774,0.07303093373775482,1.2785793542861938,0.012591210193932056,0.1137500052282121,-19.25,1.1346805717910218,-15.0,738,213.8509840965271
159,159000,0.001,0.06400918960571289,0.04213239625096321,1.306084156036377,0.030890852212905884,0.15125000674743205,-19.25,1.1346805717910218,-15.0,738,215.22138142585754
160,160000,0.001,-0.08252272754907608,0.034616436809301376,1.2329336404800415,0.020811188966035843,0.1690000081434846,-19.15,1.1521718621802912,-15.0,738,216.56415820121765
161,161000,0.001,0.02679465524852276,0.04223944991827011,1.157767653465271,0.041403405368328094,0.14775000486406498,-19.15,1.1521718621802912,-15.0,738,217.96616530418396
162,162000,0.001,-0.056456632912158966,0.07195952534675598,1.10944664478302,0.015227096155285835,0.09750000407802872,-19.15,1.1521718621802912,-15.0,738,219.33035230636597
163,163000,0.001,-0.01054073590785265,0.04765971004962921,1.1330983638763428,0.01885625533759594,0.14075000581215136,-19.1,1.1789826122551597,-15.0,738,220.67009162902832
164,164000,0.001,0.05630670487880707,0.0531155951321125,1.1222041845321655,0.023068808019161224,0.2002500114031136,-19.1,1.1789826122551597,-15.0,738,222.05783367156982
165,165000,0.001,0.0281829796731472,0.06905938684940338,1.0466208457946777,0.017195969820022583,0.1892500096000731,-19.1,1.1789826122551597,-15.0,738,223.41414046287537
166,166000,0.001,0.10781395435333252,0.03975217044353485,1.149461030960083,0.01727299578487873,0.2662500141886994,-19.1,1.1789826122551597,-15.0,738,224.80862164497375
167,167000,0.001,0.1254965215921402,0.05166635662317276,1.075896978378296,0.010980307124555111,0.2035000086762011,-18.9,1.3379088160259651,-15.0,738,226.2574028968811
